Product,Data Sheet,Product Status,OPN,Standard Package name,Qualification,VDS max [V],RDS (on) @10V max [Ω],ID  @25°C max [A],Technology,Topology,VGS(th) [V],VGS(th) min [V],VGS(th) max [V],RDS (on) @4.5V max [Ω],QG typ @10V [C],QG typ @10V max [C],QG typ @4.5V [C],QG typ @4.5V max [C],Online Simulation,Simulation Model,Driver Selection,Budgetary Price €/1k,Polarity
IQDH35N03LM5,https://www.infineon.com/dgdl/Infineon-IQDH35N03LM5-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8a44f57b018a456befa5020f,active and preferred,IQDH35N03LM5ATMA1,PQFN 5x6 Source-Down,Industrial,30,0.35,700,OptiMOS™ 5,,1.6,1.2,2,0.5,197,,91,,,,,,N
IPL65R130CFD7,https://www.infineon.com/dgdl/Infineon-IPL65R130CFD7-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c7c9758f2017ca703ad8b22fd,active and preferred,IPL65R130CFD7AUMA1,Thin-PAK 8x8,Industrial,650,130,21,CoolMOS™ CFD7,,4,3.5,4.5,,36,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipl65r130cfd7/#!simulation,,1.63,N
IMW120R014M1H,https://www.infineon.com/dgdl/Infineon-IMW120R014M1H-DataSheet-v01_30-EN.pdf?fileId=8ac78c8c7f2a768a017f8783973231b5,active and preferred,IMW120R014M1HXKSA1,TO247,Industrial,1200,,127,CoolSiC™ G1,,,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/imw120r014m1h/#!simulation,,,N
BSC065N06LS5,https://www.infineon.com/dgdl/Infineon-BSC065N06LS5-DataSheet-v02_01-EN.pdf?fileId=5546d4625c54d85b015cc5a9ad087b39,active and preferred,BSC065N06LS5ATMA1,SuperSO8 5x6,Industrial,60,6.5,64,OptiMOS™ 5,,1.7,1.1,2.3,9.2,,,10,,,/cms/en/product/power/mosfet/n-channel/bsc065n06ls5/#!simulation,5546d4694909da48014909dc0bb301f2= BSC065N06LS5|5546d4624933b8750149389ffe5222e1=1.2|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=60.0,0.37,N
IMW120R220M1H,https://www.infineon.com/dgdl/Infineon-IMW120R220M1H-DataSheet-v02_02-EN.pdf?fileId=5546d46269e1c019016a92fe078366a0,active and preferred,IMW120R220M1HXKSA1,TO247,Industrial,1200,,13,CoolSiC™ G1,"Boost_x000d_
Buck_x000d_
LLC_x000d_
Inverter",,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/imw120r220m1h/#!simulation,5546d4694909da48014909dc0bb301f2=IMW120R220M1H|5546d4694909da48014909dc0f5e0238=CoolSiC™ MOSFET|5546d4694909da48014909dc094d01c8=1200.0,,N
BSS192P,https://www.infineon.com/dgdl/Infineon-BSS192P-DS-v01_07-en.pdf?fileId=db3a304342e8be2c014300e20296154c,active and preferred,BSS192PH6327FTSA1,SOT-89,Automotive,-250,12000,0.19,Small Signal,,,-1,-2,,-4.9,,,,,/cms/en/product/power/mosfet/small-signal-small-power/bss192p/#!simulation,5546d4694909da48014909dc094d01c8=-250.0|5546d4694909da48014909dc0bb301f2=BSS192P|5546d4694909da48014909dc0f5e0238=MOSFET,0.13,P
BSC015NE2LS5I,https://www.infineon.com/dgdl/Infineon-BSC015NE2LS5I-DataSheet-v02_01-EN.pdf?fileId=5546d4624f205c9a014f3bdacb5c1b44,active and preferred,BSC015NE2LS5IATMA1,SuperSO8 5x6,Industrial,25,1.5,147,OptiMOS™ 5,,1.81,1.2,2,2.2,22,,10.5,,,/cms/en/product/power/mosfet/n-channel/bsc015ne2ls5i/#!simulation,5546d4694909da48014909dc0bb301f2=BSC015NE2LS5I|5546d4624933b8750149389ffe5222e1=0.85|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=25.0,0.52,N
FF11MR12W2M1HP_B11,https://www.infineon.com/dgdl/Infineon-FF11MR12W2M1HP_B11-DataSheet-v00_20-EN.pdf?fileId=8ac78c8c8c3de074018c4ce7aa15529e,active and preferred,FF11MR12W2M1HPB11BPSA1,,Industrial,,,,CoolSiC™ G1,,,,,,,,,,https://www.infineon.com/iposim,/cms/en/product/power/mosfet/silicon-carbide/modules/ff11mr12w2m1hp_b11/#!simulation,5546d4694909da48014909dc0bb301f2=FF11MR12W2M1HP_B11|5546d4694909da48014909dc0f5e0238=CoolSiC MOSFET|5546d4624933b8750149389ffe6022e2=2.7,,
BSC004NE2LS5,https://www.infineon.com/dgdl/Infineon-BSC004NE2LS5-DataSheet-v02_02-EN.pdf?fileId=5546d46272aa54c00172b72be9124a3e,active and preferred,BSC004NE2LS5ATMA1,SuperSO8 FL,Industrial,25,0.45,479,OptiMOS™ 5,,1.5,1,2,0.85,238,,135,,,/cms/en/product/power/mosfet/n-channel/bsc004ne2ls5/#!simulation,,0.89,N
ISG0616N10NM5HSC,https://www.infineon.com/dgdl/Infineon-ISG0616N10NM5HSC-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8d2fe47b018e527499b64147,active and preferred,ISG0616N10NM5HSCATMA1,PQFN 6.3x6,Industrial,100,4,139,OptiMOS™ 5,,3,2.2,3.8,,52,,,,,,,,N
IPP60R360P7,https://www.infineon.com/dgdl/Infineon-IPP60R360P7-DS-v02_03-EN.pdf?fileId=5546d46259d9a4bf015a5be590fa3cc2,active and preferred,IPP60R360P7XKSA1,TO220,Industrial,600,360,9,CoolMOS™ P7,"PFC_x000d_
LLC",3.5,3,4,,13,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipp60r360p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPP60R360P7|5546d4624933b8750149389ffe5222e1=6.2|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,0.56,N
FF8MR12W1M1H_B11,https://www.infineon.com/dgdl/Infineon-FF8MR12W1M1H_B11-DataSheet-v00_30-EN.pdf?fileId=8ac78c8c8b6555fe018b72791dec7c06,active and preferred,FF8MR12W1M1HB11BPSA1,,Industrial,,,,CoolSiC™ G1,,,,,,,,,,,,,,
FF4MR12W2M1HP_B11,https://www.infineon.com/dgdl/Infineon-FF4MR12W2M1HP_B11-DataSheet-v00_10-EN.pdf?fileId=8ac78c8c8b6555fe018b728b9b9e7c8a,active and preferred,FF4MR12W2M1HPB11BPSA1,,,,,,CoolSiC™ ,,,,,,,,,,https://www.infineon.com/iposim,,,,
IMBG120R060M1H,https://www.infineon.com/dgdl/Infineon-IMBG120R060M1H-DataSheet-v02_02-EN.pdf?fileId=5546d462749a7c2d0174b0ecd5ef3266,active and preferred,IMBG120R060M1HXTMA1,D2PAK 7-pin,Industrial,1200,,36,CoolSiC™ G1,"Boost_x000d_
Buck_x000d_
Inverter_x000d_
LLC",,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/imbg120r060m1h/#!simulation,5546d4694909da48014909dc0bb301f2=IMBG120R060M1H|5546d4694909da48014909dc0f5e0238=CoolSiC™ MOSFET|5546d4694909da48014909dc094d01c8=1200.0,,N
IPZ40N04S5-3R1,https://www.infineon.com/dgdl/Infineon-IPZ40N04S5-3R1-DS-v01_01-EN.pdf?fileId=5546d4624cb7f111014d660139b148a4,active and preferred,IPZ40N04S53R1ATMA1,S3O8,Automotive,40,3.1,40,OptiMOS™-5,,,2.2,3.4,,,31.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipz40n04s5-3r1/#!simulation,5546d4694909da48014909dc094d01c8=40.0,0.38,N
IPD5N25S3-430,https://www.infineon.com/dgdl/Infineon-IPD5N25S3_430-DS-v01_00-en.pdf?fileId=db3a30433b92f0e8013b9379d03b0148,active and preferred,IPD5N25S3430ATMA1,DPAK,Automotive,250,430,5,OptiMOS™-T,,,2,4,,,4.7,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd5n25s3-430/#!simulation,5546d4694909da48014909dc094d01c8=250.0,0.45,N
IPL60R060CFD7,https://www.infineon.com/dgdl/Infineon-IPL60R060CFD7-DS-v02_00-EN.pdf?fileId=5546d46262b31d2e01633ed634654cdf,active and preferred,IPL60R060CFD7AUMA1,Thin-PAK 8x8,Industrial,600,60,40,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,79,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipl60r060cfd7/#!simulation,5546d4694909da48014909dc0bb301f2=IPL60R060CFD7|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2.79,N
BSL606SN,https://www.infineon.com/dgdl/Infineon-BSL606SN-DS-v02_02-en.pdf?fileId=db3a30433c6c52e2013c6ca13340015f,active and preferred,BSL606SNH6327XTSA1,TSOP-6,Automotive,60,60,4.5,OptiMOS™ 3,,,1.3,2.3,,,,,4.1,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.BSL606SN_L0,/cms/en/product/power/mosfet/small-signal-small-power/bsl606sn/#!simulation,5546d4694909da48014909dc094d01c8=60.0|5546d4694909da48014909dc0bb301f2=BSL606SN|5546d4694909da48014909dc0f5e0238=MOSFET,0.18,N
IPD90N08S4-05,https://www.infineon.com/dgdl/Infineon-IPD90N08S4-05-DataSheet-v01_10-EN.pdf?fileId=8ac78c8c88704c7a01887149637d3941,active and preferred,IPD90N08S405ATMA1,DPAK,Automotive,80,5.3,90,OptiMOS™-T2,,,2,4,,,52.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd90n08s4-05/#!simulation,5546d4694909da48014909dc0bb301f2=IPD90N08S4-05|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=80.0,1.02,N
IQDH88N06LM5,https://www.infineon.com/dgdl/Infineon-IQDH88N06LM5-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8a44f57b018a45db3a3003b2,active and preferred,IQDH88N06LM5ATMA1,PQFN 5x6 Source-Down,Industrial,60,0.86,447,OptiMOS™ 5,,1.7,1.1,2.3,1.24,152,,76,,,,,,N
IPF013N04NF2S,https://www.infineon.com/dgdl/Infineon-IPF013N04NF2S-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c850f4bee01851d12e8996b03,active and preferred,IPF013N04NF2SATMA1,D2PAK 7-pin,Industrial,40,1.35,232,StrongIRFET™ 2,,2.8,2.1,3.4,,106,,,,,,,,N
AIMW120R045M1,https://www.infineon.com/dgdl/Infineon-AIMW120R045M1-DataSheet-v03_10-EN.pdf?fileId=5546d4626e8d4b8f016e9304fd2e66c4,active and preferred,AIMW120R045M1XKSA1,TO247,Automotive,1200,,52,CoolSiC™ G1,,,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/aimw120r045m1/#!simulation,,,N
IAUCN04S7N005,https://www.infineon.com/dgdl/Infineon-IAUCN04S7N005-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8900bb5701890621ba151fdb,active and preferred,IAUCN04S7N005ATMA1,Single SSO8,Automotive,40,0.55,175,OptiMOS™-7,,2.6,2.2,3,,98,127.0,,,,,,,N
IPW60R099P7,https://www.infineon.com/dgdl/Infineon-IPW60R099P7-DS-v02_01-EN.pdf?fileId=5546d4625b10283a015b1f57c16d03d0,active and preferred,IPW60R099P7XKSA1,TO247,Industrial,600,99,34,CoolMOS™ P7,"LLC_x000d_
PFC",3.5,3,4,,"45_x000d_
45",,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipw60r099p7/#!simulation,5546d4694909da48014909dc0bb301f2= IPW60R099P7|5546d4624933b8750149389ffe5222e1=5.9|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,1.81,N
IPLK60R360PFD7,https://www.infineon.com/dgdl/Infineon-IPLK60R360PFD7-DataSheet-v02_00-EN.pdf?fileId=5546d4626fc1ce0b016fd7912ace3d95,active and preferred,IPLK60R360PFD7ATMA1,Thin-PAK 5x6,Industrial,600,360,13,CoolMOS™ PFD7,"ZVS flyback_x000d_
Active Clamp Flyback_x000d_
LLC_x000d_
B6 Inverter for low power motor drives",4,3.5,4.5,,12.7,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/iplk60r360pfd7/#!simulation,,0.49,N
BSC070N10NS5SC,https://www.infineon.com/dgdl/Infineon-BSC070N10NS5SC-DataSheet-v02_01-EN.pdf?fileId=5546d462712ef9b701712f7de4910086,active and preferred,BSC070N10NS5SCATMA1,SuperSO8 5x6 DSC,Industrial,100,7,82,OptiMOS™ 5,,3,2.2,3.8,,30,,,,,/cms/en/product/power/mosfet/n-channel/bsc070n10ns5sc/#!simulation,,1.01,N
AIMBG120R060M1,https://www.infineon.com/dgdl/Infineon-AIMBG120R060M1-DataSheet-v01_10-EN.pdf?fileId=8ac78c8c8fc2dd9c018fe1b104215b1e,active and preferred,AIMBG120R060M1XTMA1,D2PAK 7-pin,Automotive,1200,,38,CoolSiC™ G1,,,,,,,,,,,,,,N
IPB020N10N5,https://www.infineon.com/dgdl/Infineon-IPB020N10N5-DataSheet-v02_03-EN.pdf?fileId=5546d461454603990145d1e190ea6423,active and preferred,IPB020N10N5ATMA1,D2PAK,Industrial,100,2,176,OptiMOS™ 5,,3,2.2,3.8,,168,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.IPB020N10N5_L0,/cms/en/product/power/mosfet/n-channel/ipb020n10n5/#!simulation,5546d4694909da48014909dc094d01c8=100.0|5546d4694909da48014909dc0bb301f2=IPB020N10N5|5546d4694909da48014909dc0f5e0238=MOSFET,2.94,N
IAUS300N08S5N012T,https://www.infineon.com/dgdl/Infineon-IAUS300N08S5N012T-DataSheet-v01_00-EN.pdf?fileId=5546d4627617cd8301762e0474f661bb,active and preferred,IAUS300N08S5N012TATMA1,TOLT,Automotive,80,1.2,300,OptiMOS™-5,,,2.2,3.8,,,178.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/iaus300n08s5n012t/#!simulation,,,N
IAUC100N10S5N040,https://www.infineon.com/dgdl/Infineon-IAUC100N10S5N040-DataSheet-v01_00-EN.pdf?fileId=5546d46264a8de7e0164b70f994060e8,active and preferred,IAUC100N10S5N040ATMA1,Single SSO8,Automotive,100,4,100,OptiMOS™-5,,,2.2,3.8,,,60.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/iauc100n10s5n040/#!simulation,5546d4694909da48014909dc094d01c8=100.0,,N
IPB019N08NF2S,https://www.infineon.com/dgdl/Infineon-IPB019N08NF2S-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c83cd30810183f4b169ef1afe,active and preferred,IPB019N08NF2SATMA1,D2PAK,Standard,80,1.95,166,StrongIRFET™ 2,,3,2.2,3.8,,124,,,,,,,,N
IPB70N10S3-12,https://www.infineon.com/dgdl/Infineon-IPP_B_I70N10S3_12-DataSheet-v01_02-EN.pdf?fileId=db3a30431a5c32f2011a909803815967,active and preferred,IPB70N10S312ATMA2,D2PAK,Automotive,100,11.3,70,OptiMOS™-T,,,2,4,,,51.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb70n10s3-12/#!simulation,5546d4694909da48014909dc0bb301f2=IPB70N10S3-12|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,1.06,N
IPD90P04P4-05,https://www.infineon.com/dgdl/Infineon-IPD90P04P4-05-DataSheet-v01_02-EN.pdf?fileId=db3a304329a0f6ee0129dbba2b4d5c79,active and preferred,IPD90P04P405ATMA2,DPAK,Automotive,-40,4.7,-90,OptiMOS™-P2,,,-2,-4,,,118.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd90p04p4-05/#!simulation,5546d4694909da48014909dc0bb301f2=IPD90P04P4-05|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=-40.0,0.92,P
IPD038N06NF2S,https://www.infineon.com/dgdl/Infineon-IPD038N06NF2S-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c8386267f0183ad6c7fb66010,active and preferred,IPD038N06NF2SATMA1,DPAK,Standard,60,3.85,120,StrongIRFET™ 2,,2.8,2.1,3.3,,45,,,,,,,,N
IPDQ65R060CFD7,https://www.infineon.com/dgdl/Infineon-IPDQ65R060CFD7-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c869190210186e3ff7193778b,active and preferred,IPDQ65R060CFD7XTMA1,Q-DPAK,Industrial,650,60,45,CoolMOS™ CFD7,,4,3.5,4.5,,65,,,,,,,2.89,N
IRF150DM115,https://www.infineon.com/dgdl/Infineon-IRF150DM115-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c8eeb092c018f84c543dc4d4e,active and preferred,IRF150DM115XTMA1,DirectFET (M),Industrial,150,11.3,60,OptiMOS™ 5,,3.8,3,4.6,,33,,,,,,,,N
IQE050N08NM5,https://www.infineon.com/dgdl/Infineon-IQE050N08NM5-DataSheet-v02_00-EN.pdf?fileId=5546d46278d64ffd01791c921b620bf1,active and preferred,IQE050N08NM5ATMA1,PQFN 3.3x3.3 Source-Down,Industrial,80,5,101,OptiMOS™ 5,,3,2.2,3.8,,34.6,,,,,/cms/en/product/power/mosfet/n-channel/iqe050n08nm5/#!simulation,,1.09,N
IPD50N03S4L-06,https://www.infineon.com/dgdl/Infineon-IPD50N03S4L_06-DS-v01_01-en.pdf?fileId=db3a30432313ff5e01239e153f3a6ffb,active and preferred,IPD50N03S4L06ATMA1,DPAK,Automotive,30,5.5,50,OptiMOS™-T2,,,1,2.2,,,24.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd50n03s4l-06/#!simulation,5546d4694909da48014909dc0bb301f2=IPD50N03S4L-06|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=30.0,0.35,N
AIMZHN120R120M1T,https://www.infineon.com/dgdl/Infineon-AIMZHN120R120M1T-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c8c3de074018c68fc61634aa1,active and preferred,AIMZHN120R120M1TXKSA1,TO247 4-pin (asymmetric leads),Automotive,1200,,22,CoolSiC™ G1,,,,,,,,,,,,,,N
IRFR4615,https://www.infineon.com/dgdl/Infineon-IRFR4615-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153563231ce20f4,active and preferred,IRFR4615TRLPBF,DPAK,Standard,150,42,33,IR MOSFET™,,4,3,5,,26,,,,,/cms/en/product/power/mosfet/n-channel/irfr4615/#!simulation,5546d4694909da48014909dc094d01c8=150.0,0.56,N
AIMBG75R140M1H,https://www.infineon.com/dgdl/Infineon-AIMBG75R140M1H-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c8b6555fe018bae4dadd27ee2,active and preferred,AIMBG75R140M1HXTMA1,D2PAK,Automotive,750,,17,CoolSiC™ G1,,,,,,,,,,,/cms/en/product/power/mosfet/silicon-carbide/discretes/aimbg75r140m1h/#!simulation,,,N
IAUT300N10S5N014,https://www.infineon.com/dgdl/Infineon-IAUT300N10S5N014-DataSheet-v01_01-EN.pdf?fileId=5546d46277921c32017795c1685a4680,active and preferred,IAUT300N10S5N014ATMA1,TOLL,Automotive,100,1.4,300,OptiMOS™-5,,,2.2,3.8,,,166.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/iaut300n10s5n014/#!simulation,,,N
IPB60R060C7,https://www.infineon.com/dgdl/Infineon-IPB60R060C7-DS-v02_00-EN.pdf?fileId=5546d46258fc0bc1015917ac25385ea1,active and preferred,IPB60R060C7ATMA1,D2PAK,Industrial,600,60,35,CoolMOS™ C7,Boost,3.5,3,4,,68,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb60r060c7/#!simulation,5546d4694909da48014909dc0bb301f2=IPB60R060C7|5546d4624933b8750149389ffe5222e1=0.8|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2.91,N
IAUC60N04S6N031H,https://www.infineon.com/dgdl/Infineon-IAUC60N04S6N031H-DataSheet-v01_00-EN.pdf?fileId=5546d4627506bb320175309103dd5fe9,active and preferred,IAUC60N04S6N031HATMA1,Dual SSO8 HB,Automotive,40,3.1,60,OptiMOS™-6,,,2.2,3,,,23.0,,,,,,,N+N
BSG0810NDI,https://www.infineon.com/dgdl/Infineon-BSG0810NDI-DS-v02_01-EN.pdf?fileId=5546d46250cc1fdf0150ec95de1142a9,active and preferred,BSG0810NDIATMA1,SuperSO8 5x6,Industrial,"25_x000d_
25","0.9_x000d_
3","50_x000d_
50",OptiMOS™ 5,Buck,1.6,1.2,2,"1.2_x000d_
4",,,"5.6_x000d_
16",,,/cms/en/product/power/mosfet/n-channel/bsg0810ndi/#!simulation,5546d4694909da48014909dc0bb301f2=BSG0810NDI|5546d4624933b8750149389ffe5222e1=0.7|5546d4624933b8750149389ffe5222e1=0.8|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=25.0|5546d4694909da48014909dc094d01c8=25.0,1.01,N+N
AUIRFR4292,https://www.infineon.com/dgdl/auirfr4292.pdf?fileId=5546d462533600a4015355b59f38148b,active and preferred,AUIRFR4292TRL,PG-TO252-3,Automotive,250,345,9.3,Gen 10.7,,,3,5,,,13.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/auirfr4292/#!simulation,5546d4694909da48014909dc094d01c8=250.0,,N
IPTG025N10NM5,https://www.infineon.com/dgdl/Infineon-IPTG025N10NM5-DataSheet-v02_00-EN.pdf?fileId=5546d46278d64ffd0179137ca9b12ee3,active and preferred,IPTG025N10NM5ATMA1,TOLG,Industrial,100,2.5,206,OptiMOS™ 5,,3,2.2,3.8,,96,,,,,,,1.92,N
IAUC60N10S5L110,https://www.infineon.com/dgdl/Infineon-IAUC60N10S5L110-DataSheet-v01_00-EN.pdf?fileId=5546d46277921c32017795b9370c4677,active and preferred,IAUC60N10S5L110ATMA1,Single SSO8,Automotive,100,11,60,OptiMOS™-5,,,1.2,2.2,,,18.5,,,,,,,N
BSS169I,https://www.infineon.com/dgdl/Infineon-BSS169I-DataSheet-v02_01-EN.pdf?fileId=5546d46277921c320177a42ad9911d52,active and preferred,BSS169IXTSA1,SOT-23,Industrial,100,,0.19,SIPMOS™,,-2.2,-2.9,-1.8,,,,2.1,,,,,0.07,N
IPB65R045C7,https://www.infineon.com/dgdl/Infineon-IPB65R045C7-DS-v02_01-en.pdf?fileId=db3a30433e78ea82013e790478550043,active and preferred,IPB65R045C7ATMA2,D2PAK,Industrial,650,45,46,CoolMOS™ C7,Boost,3.5,3,4,,93,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPB65R045C7_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb65r045c7/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPB65R045C7|5546d4694909da48014909dc0f5e0238=MOSFET,5.06,N
BSC0901NS,https://www.infineon.com/dgdl/Infineon-BSC0901NS-DataSheet-v02_03-EN.pdf?fileId=db3a30432c64a60d012cbc8040080376,active and preferred,BSC0901NSATMA1,SuperSO8 5x6,Industrial,30,1.9,149,OptiMOS™,,1.53,1.2,2,2.4,44,,22,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.BSC0901NS_L0,/cms/en/product/power/mosfet/n-channel/bsc0901ns/#!simulation,5546d4694909da48014909dc094d01c8=30.0|5546d4694909da48014909dc0bb301f2=BSC0901NS|5546d4694909da48014909dc0f5e0238=MOSFET,0.34,N
IMBG120R234M2H,https://www.infineon.com/dgdl/Infineon-IMBG120R234M2H-DataSheet-v01_20-EN.pdf?fileId=8ac78c8c8d1b852e018d2200594620df,active and preferred,IMBG120R234M2HXTMA1,D2PAK 7-pin,Industrial,1200,,,CoolSiC™ G2,,,,,,,,,,,,,,N
BSS308PE,https://www.infineon.com/dgdl/Infineon-BSS308PE-DS-v02_03-en.pdf?fileId=db3a304330f686060131099c80400073,active and preferred,BSS308PEH6327XTSA1,SOT-23,Automotive,-30,80,2,OptiMOS™ P,,-1.5,-2,-1,,-5,,,,,/cms/en/product/power/mosfet/small-signal-small-power/bss308pe/#!simulation,5546d4694909da48014909dc094d01c8=-30.0|5546d4694909da48014909dc0bb301f2=BSS308PE|5546d4694909da48014909dc0f5e0238=MOSFET,0.07,P
IPU80R900P7,https://www.infineon.com/dgdl/Infineon-IPU80R900P7-DataSheet-v02_02-EN.pdf?fileId=5546d4625b3ca4ec015b56a1e55e0153,active and preferred,IPU80R900P7AKMA1,IPAK,Industrial,800,900,6,CoolMOS™ P7,Flyback,3,2.5,3.5,,15,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipu80r900p7/#!simulation,5546d4694909da48014909dc0bb301f2=IPU80R900P7|5546d4624933b8750149389ffe5222e1=1.4|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=800.0,0.43,N
BSS214NW,https://www.infineon.com/dgdl/Infineon-BSS214NW-DS-v02_02-en.pdf?fileId=db3a30431b3e89eb011b695aebc01bde,active and preferred,BSS214NWH6327XTSA1,SOT-323,Automotive,20,,1.5,OptiMOS™,,,0.7,1.2,140,,,,0.8,,/cms/en/product/power/mosfet/small-signal-small-power/bss214nw/#!simulation,5546d4694909da48014909dc094d01c8=20.0|5546d4694909da48014909dc0bb301f2=BSS214NW|5546d4694909da48014909dc0f5e0238=MOSFET,0.04,N
IMBG120R008M2H,https://www.infineon.com/dgdl/Infineon-IMBG120R008M2H-DataSheet-v01_20-EN.pdf?fileId=8ac78c8c8d1b852e018d21ffb9d62088,active and preferred,IMBG120R008M2HXTMA1,D2PAK 7-pin,Industrial,1200,,,CoolSiC™ G2,,,,,,,,,,,,,,N
IPL60R075CFD7,https://www.infineon.com/dgdl/Infineon-IPL60R075CFD7-DS-v02_01-EN.pdf?fileId=5546d4625e763904015ea3aa6a5731ad,active and preferred,IPL60R075CFD7AUMA1,Thin-PAK 8x8,Industrial,600,75,33,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,67,,,,https://www.infineon.com/cms/en/tools/landing/ifxdesigner.html?search=true_x0000_keyword=IPL60R075CFD7,/cms/en/product/power/mosfet/n-channel/500v-950v/ipl60r075cfd7/#!simulation,5546d4694909da48014909dc0bb301f2=IPL60R075CFD7|5546d4624933b8750149389ffe5222e1=5.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2.22,N
IPD650P06NM,https://www.infineon.com/dgdl/Infineon-IPD650P06NM-DS-v02_00-EN.pdf?fileId=5546d46269e1c019016a03e2db2100b1,active and preferred,IPD650P06NMATMA1,DPAK,Industrial,-60,65,-22,OptiMOS™,,-3,,,,-39,,,,,/cms/en/product/power/mosfet/p-channel/ipd650p06nm/#!simulation,5546d4694909da48014909dc0bb301f2=IPD650P06NM|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=-60.0,0.5,P
IPW95R060PFD7,https://www.infineon.com/dgdl/Infineon-IPW95R060PFD7-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c81ae03fc0181f712f9bc2e5f,active and preferred,IPW95R060PFD7XKSA1,TO247,Industrial,950,60,74.7,CoolMOS™ PFD7,,3,2.5,3.5,,315,,,,,,,6.22,N
